,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
304,2017,201800549349301105,PENNSYLVANIA TROOPERS HELPING,205899968,JOHN J LOPATICH FUNERAL HOME INC,601 WELDON ST,15650,PA,,251537684,11084,FUNERAL SVC FOR TPR
305,2017,201800549349301105,PENNSYLVANIA TROOPERS HELPING,205899968,JOHN K BOLGER FUNERAL HOME INC,111 E ALLEGHENY ST,16662,PA,,471802230,11310,FUNERAL SVC FOR TPR
306,2017,201800549349301105,PENNSYLVANIA TROOPERS HELPING,205899968,GIANNILLIS,200 THOMPSON ST,15650,PA,,251878512,7000,FUNERAL LUNCHEON
307,2013,201401369349300030,POLK SHERIFF'S CHARITIES INC,208219397,POLK COUNTY SHERIFF'S OFFICE,1891 JIM KEENE BLVD,33880,FL,,596000812,,PROVIDE SUPPORT FOR LAW ENFORCEMENT MEMBERS IN POLK COUNTY
308,2014,201521899349300517,POLK SHERIFF'S CHARITIES INC,208219397,POLK COUNTY SHERIFF'S OFFICE,1891 JIM KEENE BLVD,33880,FL,,596000812,,PROVIDE SUPPORT FOR LAW ENFORCEMENT COMMUNITY
309,2015,201632249349301328,POLK SHERIFF'S CHARITIES INC,208219397,POLK COUNTY SHERIFF'S OFFICE,1891 JIM KEENE BLVD,33880,FL,,596000812,1150,PROVIDE SUPPORT FOR LAW ENFORCEMENT COMMUNITY
310,2016,201722709349300542,POLK SHERIFF'S CHARITIES INC,208219397,UNITED WAY OF CENTRAL FLORIDA,5605 HWY 98 S,33812,FL,501C3,592116280,45544,SUPPORT PROGRAM SERVICES
311,2016,201722709349300542,POLK SHERIFF'S CHARITIES INC,208219397,POLK COUNTY SHERIFF'S OFFICE,1891 JIM KEENE BLVD,33880,FL,,596000812,5270,SUPPORT LAW ENFORCEMENT CO
312,2017,201833069349301873,POLK SHERIFF'S CHARITIES INC,208219397,FLORIDA SHERIFF'S YOUTH RANCHES INC,2486 CECIL WEBB PLACE,32060,FL,501C3,237303117,102900,FUND SCHOLARSHIP HOUSE
313,2017,201833069349301873,POLK SHERIFF'S CHARITIES INC,208219397,NATIONAL LEO MEMORIAL FUND INC,901 E STREET NW NO 100,20004,DC,501C3,521382926,11000,SUPPORT PROGRAM SERVICES
314,2017,201833069349301873,POLK SHERIFF'S CHARITIES INC,208219397,CONCERNS OF POLICE SURVIVORS INC,PO BOX 3199 SOUTH HWY 5,65020,MO,501C3,521354370,8500,SUPPORT PROGRAM SERVICES
315,2017,201833069349301873,POLK SHERIFF'S CHARITIES INC,208219397,POLK COUNTY SHERIFF'S OFFICE,1891 JIM KEENE BLVD,33880,FL,,596000812,9618,SUPPORT LAW ENFORCEMENT
316,2018,201901649349301020,POLK SHERIFF'S CHARITIES INC,208219397,UNITED WAY CENTRAL FL,PO BOX 1357,33846,FL,501C3,592116280,29857,SUPPORT PROGRAM SERVICES
317,2018,201901649349301020,POLK SHERIFF'S CHARITIES INC,208219397,DRUG PREVENTION RESOURCE CENTER,621 S FLORIDA AVE,33801,FL,501C3,592844663,17200,SUPPORT PROGRAM SERVICES
318,2018,201901649349301020,POLK SHERIFF'S CHARITIES INC,208219397,POLK COUNTY SHERIFF'S OFFICE,1891 JIM KEENE BLVD,33880,FL,,596000812,7077,SUPPORT LAW ENFORCEMENT
319,2015,201633169349300243,POLICE UNITY TOUR CHAPTER TWO,208960869,POLICE UNITY TOUR INC,PO BOX 528,07923,NJ,501 (C) (3),223530541,215000,SUPPORT OF THE NATIONAL POLICE MEMORIAL IN DC
320,2016,201810099349301561,POLICE UNITY TOUR CHAPTER TWO,208960869,POLICE UNITY TOUR INC,PO BOX 528,07923,NJ,501 (c) (3),223530541,225000,SUPPORT OF THE NATIONAL POLICE MEMORIAL IN DC
321,2017,201900289349300955,POLICE UNITY TOUR CHAPTER TWO,208960869,POLICE UNITY TOUR INC,PO BOX 528,07923,NJ,501 (C) (3),223530541,230000,"SUPPORT OF THE NATIONAL POLICE MEMORIAL IN WASHINGTON, DC."
322,2017,201803139349303600,NEW JERSEY STATE PATROLMEN'S,221553972,SPECIAL OLYMPICS OF NJ,1 EUNICE KENNEDY SHRIVER WAY,08648,NJ,501-C-3,237448729,45000,DONATION
323,2017,201803139349303600,NEW JERSEY STATE PATROLMEN'S,221553972,POLICE UNITY TOUR,PO BOX 528,07932,NJ,501-C-3,223530541,25000,DONATION
324,2017,201803139349303600,NEW JERSEY STATE PATROLMEN'S,221553972,LIGHT THE NIGHT ORG,3 INTERNATIONAL DRIVE SUITE 200,10573,NY,501-C-3,135644916,10000,DONATION
325,2015,201642279349300209,NORTH JERSEY POLICE RADIO ASSOC INC,221718420,LOCAL MUNICIPALITIES POLICE,VARIOUS,07405,NJ,,,34461,
326,2016,201701259349301915,NORTH JERSEY POLICE RADIO ASSOC INC,221718420,LOCAL MUNICIPALITIES POLICE,VARIOUS,07405,NJ,,,43249,
327,2017,201821439349300447,NORTH JERSEY POLICE RADIO ASSOC INC,221718420,LOCAL MUNICIPALITIES POLICE,VARIOUS,07405,NJ,,,40079,
328,2018,201921289349301477,NORTH JERSEY POLICE RADIO ASSOC INC,221718420,LOCAL MUNICIPALITIES POLICE,VARIOUS,07405,NJ,,,31639,
329,2013,201433219349307943,National Association of Police Athletic,221838364,Aiken PAL,19 Mary Ann Dr,29801,SC,501(C)(3),,7038,Rec. Activity Grant
330,2013,201433219349307943,National Association of Police Athletic,221838364,Alameda Cty PAL,16378 East 14th St,94578,CA,501(C)(3),,17660,Rec. Activity Grant
331,2013,201433219349307943,National Association of Police Athletic,221838364,Brentwood PAL,9100 Brentwood Blvd,94513,CA,501(C)(3),,14805,Rec. Activity Grant
332,2013,201433219349307943,National Association of Police Athletic,221838364,Brick Township PAL,PO Box 4095,08723,NJ,501(C)(3),,20227,Rec. Activity Grant
333,2013,201433219349307943,National Association of Police Athletic,221838364,Century PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,16337,Rec. Activity Grant
334,2013,201433219349307943,National Association of Police Athletic,221838364,Coatesville PAL,3151 Addison Way,94063,CA,501(C)(3),,5000,Rec. Activity Grant
335,2013,201433219349307943,National Association of Police Athletic,221838364,Compton CA PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,15869,Rec. Activity Grant
336,2013,201433219349307943,National Association of Police Athletic,221838364,Davie PAL,4300 SW 57th Terr,33314,FL,501(C)(3),,12246,Rec. Activity Grant
337,2013,201433219349307943,National Association of Police Athletic,221838364,Delaware PAL,26 Karlyn Dr,19720,DE,501(C)(3),,10778,Rec. Activity Grant
338,2013,201433219349307943,National Association of Police Athletic,221838364,Dunn PAL,401 East Broad St,28334,NC,501(C)(3),,5081,Rec. Activity Grant
339,2013,201433219349307943,National Association of Police Athletic,221838364,East Cleveland PAL,14340 Euclid Ave,44112,OH,501(C)(3),,7796,Rec. Activity Grant
340,2013,201433219349307943,National Association of Police Athletic,221838364,East Los Angeles PAL,4700 Romona Blvd,91754,CA,501(C)(3),,13967,Rec. Activity Grant
341,2013,201433219349307943,National Association of Police Athletic,221838364,Egg Harbor PAL,2590 Ridge Ave,08234,NJ,501(C)(3),,64626,Rec. Activity Grant
342,2013,201433219349307943,National Association of Police Athletic,221838364,Ft Pierce PAL,920 S US 1,34950,OH,501(C)(3),,17483,Rec. Activity Grant
343,2013,201433219349307943,National Association of Police Athletic,221838364,Gtr Melborne PAL,2547 South Grant St,32901,FL,501(C)(3),,6955,Rec. Activity Grant
344,2013,201433219349307943,National Association of Police Athletic,221838364,Gtr Reading PAL,1161 Pershing Ave,19611,PA,501(C)(3),,16790,Rec. Activity Grant
345,2013,201433219349307943,National Association of Police Athletic,221838364,Hollenbeck PAL,126 N St Louis St,90033,CA,501(C)(3),,20727,Rec. Activity Grant
346,2013,201433219349307943,National Association of Police Athletic,221838364,Henrico PAL,7721 E Parham Rd,23294,VA,501(C)(3),,8289,Rec. Activity Grant
347,2013,201433219349307943,National Association of Police Athletic,221838364,Jacksonville PAL,2165 W 33rd St,32209,FL,501(C)(3),,12184,Rec. Activity Grant
348,2013,201433219349307943,National Association of Police Athletic,221838364,Jersey Shore PAL,2903 Highway 138,07719,NJ,501(C)(3),,9500,Rec. Activity Grant
349,2013,201433219349307943,National Association of Police Athletic,221838364,Lancaster OH PAL,1700 W Fair Ave,43130,OH,501(C)(3),,11332,Rec. Activity Grant
350,2013,201433219349307943,National Association of Police Athletic,221838364,Lexington PAL,150 E Main Street,40507,KY,501(C)(3),,8672,Rec. Activity Grant
351,2013,201433219349307943,National Association of Police Athletic,221838364,Miami Beach FL PAL,999 11th St,33139,FL,501(C)(3),,27180,Rec. Activity Grant
352,2013,201433219349307943,National Association of Police Athletic,221838364,Monterey County PAL,3151 Addisin Way,94070,CA,501(C)(3),,14838,Rec. Activity Grant
353,2013,201433219349307943,National Association of Police Athletic,221838364,North Coastside SAL,400 County Center,94063,CA,501(C)(3),,15812,Rec. Activity Grant
354,2013,201433219349307943,National Association of Police Athletic,221838364,Mt Hood OR PAL,71145 E Faubion La,97049,OR,501(C)(3),,11270,Rec. Activity Grant
355,2013,201433219349307943,National Association of Police Athletic,221838364,Nashua PAL,52 Ash St,30360,NH,501(C)(3),,15753,Rec. Activity Grant
356,2013,201433219349307943,National Association of Police Athletic,221838364,New Mexico Metro PAL,6600 Gisele Dr NE,87109,NM,501(C)(3),,12025,Rec. Activity Grant
357,2013,201433219349307943,National Association of Police Athletic,221838364,Norwalk CA PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,11999,Rec. Activity Grant
358,2013,201433219349307943,National Association of Police Athletic,221838364,Okeechobee FL PAL,575 SW 28th St,34974,FL,501(C)(3),,16430,Rec. Activity Grant
359,2013,201433219349307943,National Association of Police Athletic,221838364,Oklahoma City OK PAL,701 Colcord Dr,73102,OK,501(C)(3),,15119,Rec. Activity Grant
360,2013,201433219349307943,National Association of Police Athletic,221838364,Oxnard PAL,545 S A St 265,93030,CA,501(C)(3),,15138,Rec. Activity Grant
361,2013,201433219349307943,National Association of Police Athletic,221838364,Palm Beach County PAL,3228 Gun Club Rd,33406,FL,501(C)(3),,7388,Rec. Activity Grant
362,2013,201433219349307943,National Association of Police Athletic,221838364,San Carlos SAL,3151 Addison Way,94070,CA,501(C)(3),,11974,Rec. Activity Grant
363,2013,201433219349307943,National Association of Police Athletic,221838364,Santa Barbara CA PAL,222 E Anapamu Ste 25,93102,CA,501(C)(3),,14539,Rec. Activity Grant
364,2013,201433219349307943,National Association of Police Athletic,221838364,Santa Clarita CA PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,11702,Rec. Activity Grant
365,2013,201433219349307943,National Association of Police Athletic,221838364,Santa Maria PAL,615 S McCelland St,93454,CA,501(C)(3),,13302,Rec. Activity Grant
366,2013,201433219349307943,National Association of Police Athletic,221838364,South County CA PAL,3151 Addison Way,94063,CA,501(C)(3),,7931,Rec. Activity Grant
367,2013,201433219349307943,National Association of Police Athletic,221838364,Star PAL,4110 54th St,92105,CA,501(C)(3),,25000,Rec. Activity Grant
368,2013,201433219349307943,National Association of Police Athletic,221838364,State of FL PAL,2500 Monument Rd,32235,FL,501(C)(3),,6910,Rec. Activity Grant
369,2013,201433219349307943,National Association of Police Athletic,221838364,Sukkolk Cty PAL,PO Box 26,11980,NY,501(C)(3),,20000,Rec. Activity Grant
370,2013,201433219349307943,National Association of Police Athletic,221838364,Tahleouah OK PAL,400 W Morgan St,74464,OK,501(C)(3),,16130,Rec. Activity Grant
371,2013,201433219349307943,National Association of Police Athletic,221838364,Vacaville PAL,1000 Ulatis Dr,95687,CA,501(C)(3),,11387,Rec. Activity Grant
372,2013,201433219349307943,National Association of Police Athletic,221838364,West Hollywood CA PAL,7377 Santa Monica Blvd,90089,CA,501(C)(3),,14534,Rec. Activity Grant
373,2013,201433219349307943,National Association of Police Athletic,221838364,Youngstown OH PAL,116 West Boardman St,44503,OH,501(C)(3),,5995,Rec. Activity Grant
374,2013,201433219349307943,National Association of Police Athletic,221838364,Youth & Company PAL,P0 Box 632,49090,MI,501(C)(3),,12527,Rec. Activity Grant
375,2013,201433219349307943,National Association of Police Athletic,221838364,Zanesville-Mmuskinggum PAL,2751 Olde Falls Rd,43702,OH,501(C)(3),,8551,Rec. Activity Grant
376,2013,201433219349307943,National Association of Police Athletic,221838364,Albany NY PAL,165 Henry Johnson Blvd,12210,NY,501(C)(3),,6467,Rec. Activity Grant
377,2013,201433219349307943,National Association of Police Athletic,221838364,Port Washington NY PAL,325 Main Street,11050,NY,501(C)(3),,5000,Rec. Activity Grant
378,2013,201433219349307943,National Association of Police Athletic,221838364,Avalon PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,7959,Rec. Activity Grant
379,2013,201433219349307943,National Association of Police Athletic,221838364,Central Coastside CA PAL,3151 Addison Way,94063,CA,501(C)(3),,15848,Rec. Activity Grant
380,2013,201433219349307943,National Association of Police Athletic,221838364,Central County CA PAL,3151 Addison Way,94063,CA,501(C)(3),,12538,Rec. Activity Grant
381,2013,201433219349307943,National Association of Police Athletic,221838364,Coastside CA PAL,3151 Addisin Way,94063,CA,501(C)(3),,22964,Rec. Activity Grant
382,2013,201433219349307943,National Association of Police Athletic,221838364,North County CA SAL,3151 Addisin Way,94063,CA,501(C)(3),,25812,Rec. Activity Grant
383,2013,201433219349307943,National Association of Police Athletic,221838364,Howell Township PAL,300 Old Tavern Rd,07731,NJ,501(C)(3),,35500,Rec. Activity Grant
384,2013,201433219349307943,National Association of Police Athletic,221838364,Grand Rapids Youth Boxing FD PAL,940 Monroe Ave NW 219,49503,MI,501(C)(3),,10421,Rec. Activity Grant
385,2013,201433219349307943,National Association of Police Athletic,221838364,Industry PAL,150 N Hudson Ave,91744,CA,501(C)(3),,6572,Rec. Activity Grant
386,2013,201433219349307943,National Association of Police Athletic,221838364,La Honda SAL,400 County Center,94063,CA,501(C)(3),,16389,Rec. Activity Grant
387,2013,201433219349307943,National Association of Police Athletic,221838364,La Vergne TN PAL,5093 Murfreesboro Rd,37086,TN,501(C)(3),,8404,Rec. Activity Grant
388,2013,201433219349307943,National Association of Police Athletic,221838364,LASD PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,17609,Rec. Activity Grant
389,2013,201433219349307943,National Association of Police Athletic,221838364,Mansfield OH PAL,30 N Diamond St,44902,OH,501(C)(3),,8008,Rec. Activity Grant
390,2013,201433219349307943,National Association of Police Athletic,221838364,Miramar FL PAL,7000 Miramar Pky,33023,FL,501(C)(3),,6280,Rec. Activity Grant
391,2013,201433219349307943,National Association of Police Athletic,221838364,Molalla OR PAL,209 Kennel Ave,97038,OR,501(C)(3),,16864,Rec. Activity Grant
392,2013,201433219349307943,National Association of Police Athletic,221838364,Monterey CTY PAL,4795 Belmont Pl,45424,OH,501(C)(3),,14838,Rec. Activity Grant
393,2013,201433219349307943,National Association of Police Athletic,221838364,Palm Bay PAL,130 Malabar Rd SE,32907,FL,501(C)(3),,9523,Rec. Activity Grant
394,2013,201433219349307943,National Association of Police Athletic,221838364,Pescaderro PAL,3151 Addisin Way,94063,CA,501(C)(3),,19194,Rec. Activity Grant
395,2013,201433219349307943,National Association of Police Athletic,221838364,Selma PAL,1300 Alabama Ave,36702,AL,501(C)(3),,10145,Rec. Activity Grant
396,2013,201433219349307943,National Association of Police Athletic,221838364,South Salt Lake PAL,2835 S Main St,84115,UT,501(C)(3),,12390,Rec. Activity Grant
397,2013,201433219349307943,National Association of Police Athletic,221838364,St Paul PAL,367 Grove St,55101,MN,501(C)(3),,11202,Rec. Activity Grant
398,2013,201433219349307943,National Association of Police Athletic,221838364,Tehama City PAL,22840 Antelope,96080,CA,501(C)(3),,13646,Rec. Activity Grant
399,2013,201433219349307943,National Association of Police Athletic,221838364,TemeculeMurrietta PAL,28816 Pujol St,92590,CA,501(C)(3),,6708,Rec. Activity Grant
400,2013,201433219349307943,National Association of Police Athletic,221838364,Vernon Township NJ PAL,PO Box 755,07462,NJ,501(C)(3),,25207,Rec. Activity Grant
401,2013,201433219349307943,National Association of Police Athletic,221838364,West Palm Beach PAL,600 Banyan Blvd,33401,FL,501(C)(3),,6079,Rec. Activity Grant
402,2013,201433219349307943,National Association of Police Athletic,221838364,Western PA PAL,8017 Thon Dr,15147,PA,501(C)(3),,13460,Rec. Activity Grant
403,2013,201433219349307943,National Association of Police Athletic,221838364,Westfield MA PAL,28 W Silver St,01086,MA,501(C)(3),,17780,Rec. Activity Grant
404,2013,201433219349307943,National Association of Police Athletic,221838364,Woodburn OR PAL,270 Montgomery St,97071,OR,501(C)(3),,8544,Rec. Activity Grant
405,2013,201433219349307943,National Association of Police Athletic,221838364,Washington DC PAL,1025 Connecticut Ave,20036,DC,501(C)(3),,18909,Rec. Activity Grant
406,2013,201433219349307943,National Association of Police Athletic,221838364,Watsonville PAL,215 Union St,95076,CA,501(C)(3),,11678,Rec. Activity Grant
407,2013,201433219349307943,National Association of Police Athletic,221838364,Tallahassee PAL,234 East Seventh Ave,32303,FL,501(C)(3),,8527,Rec. Activity Grant
408,2013,201433219349307943,National Association of Police Athletic,221838364,Trenton PAL,PO Box 4193,08610,NJ,501(C)(3),,13893,Rec. Activity Grant
409,2013,201433219349307943,National Association of Police Athletic,221838364,Westfield NJ PAL,PO Box 873,07090,NJ,501(C)(3),,18925,Rec. Activity Grant
410,2013,201433219349307943,National Association of Police Athletic,221838364,Vineland PAL,111 N 6th St,08360,FL,501(C)(3),,14500,Rec. Activity Grant
411,2013,201433219349307943,National Association of Police Athletic,221838364,Satellite Beach PAL,1089 S Patrick Dr,32937,FL,501(C)(3),,13007,Rec. Activity Grant
412,2013,201433219349307943,National Association of Police Athletic,221838364,Southeast Texas PAL,495 Fourth St,77704,TX,501(C)(3),,5522,Rec. Activity Grant
413,2013,201433219349307943,National Association of Police Athletic,221838364,Rising Sun Youth PAL,1011 Ashland Dr,30666,GA,501(C)(3),,10949,Rec. Activity Grant
414,2013,201433219349307943,National Association of Police Athletic,221838364,Wilmington PAL,3707 N Market Street,19802,DE,501(C)(3),,9263,Rec. Activity Grant
415,2013,201433219349307943,National Association of Police Athletic,221838364,Plainfield NJ PAL,200 East Fourth St,07060,NJ,501(C)(3),,6643,Rec. Activity Grant
416,2013,201433219349307943,National Association of Police Athletic,221838364,Putnam Cty PAL,PO Box 65473,32065,FL,501(C)(3),,6287,Rec. Activity Grant
417,2013,201433219349307943,National Association of Police Athletic,221838364,Parsippany PAL,33 Baldwin Rd,07054,NJ,501(C)(3),,19891,Rec. Activity Grant
418,2013,201433219349307943,National Association of Police Athletic,221838364,North Fair Oaks PAL,3151 Addison Way,94063,CA,501(C)(3),,16145,Rec. Activity Grant
419,2013,201433219349307943,National Association of Police Athletic,221838364,Montclair Police Dept PAL,647 Bloomfield Ave,07042,NJ,501(C)(3),,7691,Rec. Activity Grant
420,2013,201433219349307943,National Association of Police Athletic,221838364,Monterey County South PAL,19122 Marjorie Lane,93709,CA,501(C)(3),,14380,Rec. Activity Grant
421,2013,201433219349307943,National Association of Police Athletic,221838364,Middletown PAL,2 James St,10940,NY,501(C)(3),,14500,Rec. Activity Grant
422,2013,201433219349307943,National Association of Police Athletic,221838364,Millbrae PAL,581 Magnolia Ave,94030,CA,501(C)(3),,17274,Rec. Activity Grant
423,2013,201433219349307943,National Association of Police Athletic,221838364,Millville PAL,PO Box 1491,08332,NJ,501(C)(3),,9724,Rec. Activity Grant
424,2013,201433219349307943,National Association of Police Athletic,221838364,Long Branch NJ PAL,10 Pearl St,07740,NJ,501(C)(3),,9920,Rec. Activity Grant
425,2013,201433219349307943,National Association of Police Athletic,221838364,Lakeland PAL,219 N Mass Ave,33801,FL,501(C)(3),,7134,Rec. Activity Grant
426,2013,201433219349307943,National Association of Police Athletic,221838364,Jsesey City PAL,163 Old Bergen Rd,07305,NJ,501(C)(3),,14220,Rec. Activity Grant
427,2013,201433219349307943,National Association of Police Athletic,221838364,Kids & Poloice Tennis Ass PAL,3228 Gun Club Rd,33406,FL,501(C)(3),,16533,Rec. Activity Grant
428,2013,201433219349307943,National Association of Police Athletic,221838364,Hoboken PAL,94 Washington St,07030,NJ,501(C)(3),,11943,Rec. Activity Grant
429,2013,201433219349307943,National Association of Police Athletic,221838364,Fairfield PAL,250 Travis Blvd,94533,CA,501(C)(3),,13708,Rec. Activity Grant
430,2013,201433219349307943,National Association of Police Athletic,221838364,Eugene OR PAL,300 Country Club Rd,97401,OR,501(C)(3),,5557,Rec. Activity Grant
431,2013,201433219349307943,National Association of Police Athletic,221838364,Charlotte Mecklenburg PAL,1330 Spring Street,28206,NC,501(C)(3),,9738,Rec. Activity Grant
432,2013,201433219349307943,National Association of Police Athletic,221838364,Walnut CA PAL,18500 Ferjardo St,91748,CA,501(C)(3),,7685,Rec. Activity Grant
433,2013,201433219349307943,National Association of Police Athletic,221838364,Bayshore PAL,3151 Addison Way,94063,CA,501(C)(3),,21219,Rec. Activity Grant
434,2013,201433219349307943,National Association of Police Athletic,221838364,Annapolis MD PAL,121 South Villa Ave,21401,MD,501(C)(3),,21580,Rec. Activity Grant
435,2013,201433219349307943,National Association of Police Athletic,221838364,Antioch CA PAL,300 L Street,94509,CA,501(C)(3),,9900,Rec. Activity Grant
436,2013,201433219349307943,National Association of Police Athletic,221838364,Coppin State University,2500 W North Ave,21216,MD,501(C)(3),,13282,Rec. Activity Grant
437,2013,201433219349307943,National Association of Police Athletic,221838364,Harrisburg PAL,123 Walnut Street,17101,PA,501(C)(3),,15147,Rec. Activity Grant
438,2013,201433219349307943,National Association of Police Athletic,221838364,Hempstead NY PAL,PO Box 29,11510,NY,501(C)(3),,5000,Rec. Activity Grant
439,2013,201433219349307943,National Association of Police Athletic,221838364,Marietta PAL,240 Lemon St,30060,GA,501(C)(3),,13018,Rec. Activity Grant
440,2013,201433219349307943,National Association of Police Athletic,221838364,Nassau Co Levittown Unit,64 Division St,11756,NY,501(C)(3),,5000,Rec. Activity Grant
441,2013,201433219349307943,National Association of Police Athletic,221838364,Nassau Co Merrick Unit,2276 City Place,11566,NY,501(C)(3),,5000,Rec. Activity Grant
442,2013,201433219349307943,National Association of Police Athletic,221838364,Nassau Co Massapequa Unit,510 Parkside Blvd,11783,NY,501(C)(3),,5000,Rec. Activity Grant
443,2013,201433219349307943,National Association of Police Athletic,221838364,Nassau Co Special Needs Unit,510 Parkside Blvd,11783,NY,501(C)(3),,10020,Rec. Activity Grant
444,2013,201433219349307943,National Association of Police Athletic,221838364,Vernon PAL,25 Church St,07462,NJ,501(C)(3),,7981,Rec. Activity Grant
445,2014,201533209349307098,National Association of Police Athletic,221838364,Aiken PAL,19 Mary Ann Dr,29801,SC,501(C)(3),,7448,Rec. Activity Grant
446,2014,201533209349307098,National Association of Police Athletic,221838364,Alameda Cty PAL,16378 East 14th St,94578,CA,501(C)(3),,12500,Rec. Activity Grant
447,2014,201533209349307098,National Association of Police Athletic,221838364,Baltimore County PAL,9831 Van Buren Lane,21031,MD,501(C)(3),,6178,Rec. Activity Grant
448,2014,201533209349307098,National Association of Police Athletic,221838364,Elk Grove CA PAL,1004 Bruceville Road 100,95757,CA,501(C)(3),,7425,Rec. Activity Grant
449,2014,201533209349307098,National Association of Police Athletic,221838364,Century PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,24686,Rec. Activity Grant
450,2014,201533209349307098,National Association of Police Athletic,221838364,Beaverton OR PAL,12500 SW Allen Blvd,97005,OR,501(C)(3),,5100,Rec. Activity Grant
451,2014,201533209349307098,National Association of Police Athletic,221838364,Compton CA PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,24708,Rec. Activity Grant
452,2014,201533209349307098,National Association of Police Athletic,221838364,Davie PAL,4300 SW 57th Terr,33314,FL,501(C)(3),,9489,Rec. Activity Grant
453,2014,201533209349307098,National Association of Police Athletic,221838364,Brevard County PAL,PO Box 40,32959,FL,501(C)(3),,7680,Rec. Activity Grant
454,2014,201533209349307098,National Association of Police Athletic,221838364,Dunn PAL,401 East Broad St,28334,NC,501(C)(3),,9815,Rec. Activity Grant
455,2014,201533209349307098,National Association of Police Athletic,221838364,Gary PAL,555 Polk Street,46402,IN,501(C)(3),,5417,Rec. Activity Grant
456,2014,201533209349307098,National Association of Police Athletic,221838364,Cabana Colony PAL,12180 Alt A1A,33410,FL,501(C)(3),,8096,Rec. Activity Grant
457,2014,201533209349307098,National Association of Police Athletic,221838364,Egg Harbor PAL,2590 Ridge Ave,08234,NJ,501(C)(3),,14583,Rec. Activity Grant
458,2014,201533209349307098,National Association of Police Athletic,221838364,Ft Pierce PAL,920 S US 1,34950,OH,501(C)(3),,8081,Rec. Activity Grant
459,2014,201533209349307098,National Association of Police Athletic,221838364,Gtr Melborne PAL,2547 South Grant St,32901,FL,501(C)(3),,9390,Rec. Activity Grant
460,2014,201533209349307098,National Association of Police Athletic,221838364,Gtr Reading PAL,1161 Pershing Ave,19611,PA,501(C)(3),,5271,Rec. Activity Grant
461,2014,201533209349307098,National Association of Police Athletic,221838364,Hollenbeck PAL,126 N St Louis St,90033,CA,501(C)(3),,6304,Rec. Activity Grant
462,2014,201533209349307098,National Association of Police Athletic,221838364,Henrico PAL,7721 E Parham Rd,23294,VA,501(C)(3),,11154,Rec. Activity Grant
463,2014,201533209349307098,National Association of Police Athletic,221838364,Jacksonville PAL,2165 W 33rd St,32209,FL,501(C)(3),,10609,Rec. Activity Grant
464,2014,201533209349307098,National Association of Police Athletic,221838364,California State PAL,2000 East 14th St,94577,CA,501(C)(3),,13382,Rec. Activity Grant
465,2014,201533209349307098,National Association of Police Athletic,221838364,Lancaster OH PAL,1700 W Fair Ave,43130,OH,501(C)(3),,10158,Rec. Activity Grant
466,2014,201533209349307098,National Association of Police Athletic,221838364,Greater Westfield MA PAL,28 West Silver Street,01085,MA,501(C)(3),,10917,Rec. Activity Grant
467,2014,201533209349307098,National Association of Police Athletic,221838364,Miami Beach FL PAL,999 11th St,33139,FL,501(C)(3),,10000,Rec. Activity Grant
468,2014,201533209349307098,National Association of Police Athletic,221838364,Central Arkansas PAL,1616 West 3rd St,72201,AR,501(C)(3),,18384,Rec. Activity Grant
469,2014,201533209349307098,National Association of Police Athletic,221838364,Central Coastside CA PAL,3151 Edison Way,94063,CA,501(C)(3),,21670,Rec. Activity Grant
470,2014,201533209349307098,National Association of Police Athletic,221838364,Central Wyoming PAL,PO Box 832,82602,WY,501(C)(3),,8008,Rec. Activity Grant
471,2014,201533209349307098,National Association of Police Athletic,221838364,Nashua PAL,52 Ash St,30360,NH,501(C)(3),,12500,Rec. Activity Grant
472,2014,201533209349307098,National Association of Police Athletic,221838364,New Mexico Metro PAL,6600 Gisele Dr NE,87109,NM,501(C)(3),,15893,Rec. Activity Grant
473,2014,201533209349307098,National Association of Police Athletic,221838364,Norwalk CA PAL,4700 Ramona Blvd,91754,CA,501(C)(3),,23219,Rec. Activity Grant
474,2014,201533209349307098,National Association of Police Athletic,221838364,Okeechobee FL PAL,575 SW 28th St,34974,FL,501(C)(3),,14041,Rec. Activity Grant
475,2014,201533209349307098,National Association of Police Athletic,221838364,Oklahoma City OK PAL,701 Colcord Dr,73102,OK,501(C)(3),,8500,Rec. Activity Grant
476,2014,201533209349307098,National Association of Police Athletic,221838364,Oxnard PAL,545 S A St 265,93030,CA,501(C)(3),,13340,Rec. Activity Grant
477,2014,201533209349307098,National Association of Police Athletic,221838364,Palm Beach County PAL,3228 Gun Club Rd,33406,FL,501(C)(3),,9272,Rec. Activity Grant
478,2014,201533209349307098,National Association of Police Athletic,221838364,San Carlos SAL,3151 Addison Way,94070,CA,501(C)(3),,8798,Rec. Activity Grant
