,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
277,2015,201613209349303201,NASSAU COUNTY POLICE DEPARTMENT FOUNDATION,352351865,NASSAU COUNTY POLICE BENEVOLENT ASSOCIATION,89 EAST JERICHO TURNPIKE,11501,NY,501 C 3,474513733,9284,CHARITABLE
278,2017,201843099349301294,Nassau County Police Department,352351865,Nassau County Police Departme,1490 Franklin Avenue,11501,NY,N/A,,1765789,Training Facility
279,2018,201932469349300788,Nassau County Police Department,352351865,Nassau County Police Departme,1490 Franklin Avenue,11501,NY,N/A,,290316,Training Facility
280,2016,201820319349301472,POLICE UNITY TOUR CHAPTER IX INC,352423027,POLICE UNITY TOUR INC CHAPTER 1,22-3530541,07932,NJ,501-C-3,223530541,200000,DNTN FOR NLEOM FUND
281,2017,201803189349307230,POLICE UNITY TOUR CHAPTER IX INC,352423027,POLICE UNITY TOUR INC CHAPTER 1,22-3530541,07932,NJ,501-C-3,223530541,,DONATION FOR NLEOM FUND
282,2013,201413219349307466,FRATERNAL ORDER OF POLICE,356021102,COPS CYCLING FOR SURVIVORS FOUNDATION INC,PO BOX 673,46163,IN,501(C)(3),453691597,6000,CHARITABLE DONATION
283,2013,201413219349307466,FRATERNAL ORDER OF POLICE,356021102,INDIANA FOP LABOR COUNCIL,1203 E COMMERCIAL AVE,46356,IN,501(C)(5),351814715,15164,TO FURTHER THEIR EXEMPT PURPOSE.
284,2013,201413219349307466,FRATERNAL ORDER OF POLICE,356021102,IAFF JEFFERSONVILLE #558,700 11TH STREET,47130,IN,501(C)(5),356042530,27380,TO FURTHER THEIR EXEMPT PURPOSE.
285,2013,201413219349307466,FRATERNAL ORDER OF POLICE,356021102,GREATER CLARK COUNTY EDUCATIONAL FOUNDATION,2112 UTICA-SELLERSBURG ROAD,47130,IN,501(C)(3),352077348,8800,CHARITABLE DONATION
286,2013,201413219349307466,FRATERNAL ORDER OF POLICE,356021102,SACRED HEART ATHLETICS,3177 LEXINGTON ROAD,40206,KY,501(C)(3),350992122,5000,CHARITABLE DONATION
287,2014,201610259349300436,FRATERNAL ORDER OF POLICE,356021102,COPS CYCLING FOR SURVIVORS FOUNDATION INC,PO BOX 673,46163,IN,501(C)(3),453691597,5200,CHARITABLE DONATION
288,2014,201610259349300436,FRATERNAL ORDER OF POLICE,356021102,IAFF JEFFERSONVILLE #558,700 11TH STREET,47130,IN,501(C)(5),356042530,28500,TO FURTHER THEIR EXEMPT PURPOSE.
289,2014,201610259349300436,FRATERNAL ORDER OF POLICE,356021102,GREATER CLARK COUNTY EDUCATIONAL FOUNDATION,2112 UTICA-SELLERSBURG ROAD,47130,IN,501(C)(3),352077348,7200,CHARITABLE DONATION
290,2014,201610259349300436,FRATERNAL ORDER OF POLICE,356021102,CLARK CO 4H CORP,9608 HIGHWAY 62,47111,IN,501(C)(3),356041775,6772,CHARITABLE DONATION
291,2014,201610259349300436,FRATERNAL ORDER OF POLICE,356021102,FRIENDS OF THE JEFFERSONVILLE TWP PUBLIC LIBRARY,211 E COURT AVE,47130,IN,501(C)(3),310970402,6000,CHARITABLE DONATION
292,2014,201610259349300436,FRATERNAL ORDER OF POLICE,356021102,CHILD PLACE INC,2420 E 10TH STREET,47130,IN,501(C)(3),351129180,6750,CHARITABLE DONATION
293,2014,201610259349300436,FRATERNAL ORDER OF POLICE,356021102,MERREIVILLE VOLUNTEER FIRE DEPARTMENT,18 W 73RD AVE,46410,IN,501(C)(4),237208226,5000,TO FURTHER THEIR EXEMPT PURPOSE.
294,2015,201613209349310361,FRATERNAL ORDER OF POLICE,356021102,IAFF JEFFERSONVILLE #558,700 11TH STREET,47130,IN,501(C)(5),356042530,36235,TO FURTHER THEIR EXEMPT PURPOSE.
295,2015,201613209349310361,FRATERNAL ORDER OF POLICE,356021102,GREATER CLARK COUNTY EDUCATIONAL FOUNDATION,2112 UTICA-SELLERSBURG ROAD,47130,IN,501(C)(3),352077348,21020,CHARITABLE DONATION
296,2015,201613209349310361,FRATERNAL ORDER OF POLICE,356021102,JEFFERSONVILLE HIGH SCHOOL INSTRUMENTAL BANK BOOSTERS INC,2315 ALLISON LN,47130,IN,501(C)(3),263247616,5200,CHARITABLE DONATION
297,2015,201613209349310361,FRATERNAL ORDER OF POLICE,356021102,QJEFFERSONVILLE URBAN ENTERPRISE FOUNDATION,500 QUARTERMASTER CT,47130,IN,501(C)(3),352121584,6000,CHARITABLE CONTRIBUTION
298,2016,201733199349311563,FRATERNAL ORDER OF POLICE,356021102,IAFF JEFFERSONVILLE #558,700 11TH STREET,47130,IN,501(C)(5),356042530,42785,TO FURTHER THEIR EXEMPT PURPOSE.
299,2016,201733199349311563,FRATERNAL ORDER OF POLICE,356021102,GREATER CLARK COUNTY EDUCATIONAL FOUNDATION,2112 UTICA-SELLERSBURG ROAD,47130,IN,501(C)(3),352077348,23000,CHARITABLE DONATION
300,2017,201833199349313623,FRATERNAL ORDER OF POLICE,356021102,GREATER CLARK COUNTY EDUCATIONAL FOUNDATION,2112 UTICA-SELLERSBURG ROAD,47130,IN,501(C)(3),352077348,36190,GENERAL/OPERATING
301,2017,201833199349313623,FRATERNAL ORDER OF POLICE,356021102,IAFF JEFFERSONVILLE #558,700 11TH STREET,47130,IN,501(C)(5),356042530,24500,GENERAL/ OPERATING
302,2017,201833199349313623,FRATERNAL ORDER OF POLICE,356021102,COPS CYCLING FOR SURVIVORS,PO BOX 597,47429,IN,501(C)(3),453691597,5780,GENERAL/OPERATING
303,2013,201420859349300302,INDIANA STATE FRATERNAL ORDER OF POLICE,356073620,INDIANA FOP FOUNDATION INC,1427 E WASHINGTON ST,46201,IN,,753116263,46370,SUPPORT TO PROGRAMS OF IN FOP
304,2016,201723109349300552,INDIANA STATE FRATERNAL ORDER,356073620,INDIANA FOP FOUNDATION INC,1427 E WASHINGTON ST,46201,IN,501C3,753116263,25000,SUPPORT TO PROGRAMS
305,2017,201813169349300331,INDIANA STATE FRATERNAL ORDER,356073620,INDIANA FOP FOUNDATION INC,1427 E WASHINGTON ST,46201,IN,501C3,753116263,6750,SUPPORT TO PROGRAMS
306,2015,201613209349309141,Policemen's Benevolent & Protective,361635212,Timber Pointe Charitable Foundation,PO Box 233,61702,IL,,371364140,5000,Help children and adults with disabilities and special needs.
307,2015,201613209349309141,Policemen's Benevolent & Protective,361635212,The Baby Fold,108 East Willow Street,61761,IL,,370673453,,Healthy Start Program
308,2016,201713149349301541,Policemen's Benevolent & Protective,361635212,Timber Pointe Charitable Foundation,PO Box 233,61702,IL,,371364140,10400,Help children and adults with disabilities and special needs.
309,2016,201713149349301541,Policemen's Benevolent & Protective,361635212,Dallas Assist the Officer Foundation,1412 Griffin St E,75215,TX,,752823567,2100,Provides financial assitance to Dallas Police Officers that have been injured.
310,2013,201540909349300724,POLICE CHAPLAINS MINISTRY FUND,363564588,MERCY HOME,1140 WEST JACKSON,60607,IL,501(C)(3),362171726,11000,CONTRIBUTION
311,2015,201623189349300212,DISABLED POLICE AND SHERIFF'S,364494026,ROLLA POLICE DEPT,1007 N30ELM ST,65401,MO,,,1276,PROVIDE CHARITABLE ASSISTANCE TO LAW ENFORCEMENT
312,2015,201623189349300212,DISABLED POLICE AND SHERIFF'S,364494026,LAGRANGE POLICE DEPT,100 W HARALSON ST,30240,GA,,,1475,PROVIDE CHARITABLE ASSISTANCE TO LAW ENFORCEMENT
313,2015,201623189349300212,DISABLED POLICE AND SHERIFF'S,364494026,BENT COUNTY SHERIFFS DPET,11100 COUNTY RD,81054,CO,,,4500,PROVIDE CHARITABLE ASSISTANCE TO LAW ENFORCEMENT
314,2013,201400579349300815,ARLINGTON CTY POLICE,364559350,SEGWAY FOR VETS,500 FOX RIDGE ROAD,63131,MO,,,33500,
315,2013,201400579349300815,ARLINGTON CTY POLICE,364559350,PROJECT ENDURING PRIDE,5218 TWINBROOK RD ST 101,22032,VA,,,33500,
316,2013,201400579349300815,ARLINGTON CTY POLICE,364559350,USS ARLINGTON ASSOCIATION,104 WINTERDALE DR,33850,FL,,,10000,
317,2014,201520859349300327,ARLINGTON CTY POLICE,364559350,SEGWAY FOR VETS,500 FOX RIDGE ROAD,63131,MO,,,25000,
318,2014,201520859349300327,ARLINGTON CTY POLICE,364559350,TEAM RUBICON USA,300 N CONTINENTIAL BLVD SUITE 100,90245,CA,,,25000,
319,2014,201520859349300327,ARLINGTON CTY POLICE,364559350,NATIONAL FALLEN FIREFIGHTERS,PO DRAWER 498,21727,MD,,,25000,
320,2014,201520859349300327,ARLINGTON CTY POLICE,364559350,TRAGEDY ASSITANCE PROGRAM,3033 WILSON BLVD SUITE 630,22201,VA,,,25000,
321,2015,201600989349300910,ARLINGTON CTY POLICE,364559350,NATIONAL FALLEN FIREFIGHTERS,PO DRAWER 498,21727,MD,,,20000,
322,2015,201600989349300910,ARLINGTON CTY POLICE,364559350,TRAGEDY ASSITANCE PROGRAM,3033 WILSON BLVD SUITE 630,22201,VA,,,20000,
323,2015,201600989349300910,ARLINGTON CTY POLICE,364559350,CONCERS OF POLICE SURVIVORS,PO BOX 3199,65020,MO,,,20000,
324,2016,201720819349300027,ARLINGTON CTY POLICE,364559350,TRAGEDY ASSITANCE PROGRAM,3033 WILSON BLVD SUITE 630,22201,VA,,920152268,21000,
325,2016,201720819349300027,ARLINGTON CTY POLICE,364559350,SHADOW WARRIORS PROJECT,15954 JACKSON CREEK PKWY ST B564,80132,CO,,752890371,21000,
326,2016,201720819349300027,ARLINGTON CTY POLICE,364559350,PENTAGON MEMORIAL FUND,PO BOX 3879,20885,MD,,432018221,21000,
327,2017,201821019349300317,ARLINGTON CTY POLICE,364559350,PENTAGON MEMORIAL FUND,PO BOX 3879,20885,MD,,432018221,40000,
328,2017,201821019349300317,ARLINGTON CTY POLICE,364559350,PROJECT ENDURING PRIDE,5218 TWINBROOK RD ST 101,22032,VA,,205180736,15000,
329,2017,201821019349300317,ARLINGTON CTY POLICE,364559350,NATIONAL POLICE SUICIDE FOUNDATION,7015 CLARK RD,19973,DE,,522098219,20000,
330,2018,201910779349300861,ARLINGTON CTY POLICE,364559350,PENTAGON MEMORIAL FUND,PO BOX 3879,20885,MD,,432018221,30000,
331,2018,201910779349300861,ARLINGTON CTY POLICE,364559350,NATIONAL POLICE SUICIDE FOUNDATION,7015 CLARK RD,19973,DE,,522098219,25000,
332,2013,201443169349301709,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,108745,VARIOUS PROGRAMS
333,2013,201443169349301709,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,44998,NEW WEB BELTS FOR PATROL OFFICERS
334,2013,201443169349301709,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,27774,HONOR DENVER POLICE HEROES PROGRAM
335,2013,201443169349301709,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,13500,CANINE OFFICERS
336,2014,201512809349300306,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,9349,INNOVATION AND TRAINING
337,2014,201512809349300306,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,35772,TECHNOLOGY
338,2014,201512809349300306,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,61456,EXCELLENCE AND WELLNESS
339,2014,201512809349300306,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,214841,COLLABORATION
340,2014,201512809349300306,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,31292,COMMUNITY EDUCATION
341,2014,201512809349300306,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,34927,RECOGNITION
342,2014,201512809349300306,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,12104,COMMUNITY INVOLVEMENT
343,2015,201622239349302612,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,108363,INNOVATION AND TRAINING
344,2015,201622239349302612,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,39386,TECHNOLOGY
345,2015,201622239349302612,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,18537,EXCELLENCE AND WELLNESS
346,2015,201622239349302612,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,13268,COLLABORATION
347,2015,201622239349302612,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,45894,COMMUNITY EDUCATION
348,2015,201622239349302612,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,73472,RECOGNITION
349,2015,201622239349302612,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,23130,COMMUNITY INVOLVEMENT
350,2016,201712879349300221,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,337765,INNOVATION AND TRAINING
351,2016,201712879349300221,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,12420,EXCELLENCE AND WELLNESS
352,2016,201712879349300221,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,126998,COMMUNITY EDUCATION
353,2016,201712879349300221,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,20892,RECOGNITION
354,2017,201812539349300031,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,15961,INNOVATION AND TRAINING
355,2017,201812539349300031,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,15300,EXCELLENCE AND WELLNESS
356,2017,201812539349300031,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,114012,COMMUNITY EDUCATION
357,2017,201812539349300031,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOVERNMENT,846000580,49141,RECOGNITION
358,2018,201922549349300542,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOV,846000580,135713,OFFICER/COMM SAFETY
359,2018,201922549349300542,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOV,846000580,110191,COMMUNITY OUTREACH
360,2018,201922549349300542,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOV,846000580,61168,RECOGNITION SERVICE
361,2018,201922549349300542,DENVER POLICE FOUNDATION,364651863,DENVER POLICE DEPARTMENT,1331 CHEROKEE STREET,80204,CO,GOV,846000580,30757,INNOVATIVE TECH
362,2013,201412249349302751,GARDENA POLICE FOUNDATION,371530567,GARDENA POLICE DEPARTMENT,1718 W 162ND ST,90247,CA,,,71523,"K9 VEHICLE, MOTORCYCLES, DISASTER S"
363,2013,201412249349302751,GARDENA POLICE FOUNDATION,371530567,GARDENA POLICE EXPLORERS,1718 W 162ND ST,90247,CA,,,7390,SUPPORT EXPLORER COMPETITION & EVEN
364,2013,201412249349302751,GARDENA POLICE FOUNDATION,371530567,GARDENA POLICE OFFICERS ASSOC,PO BOX 2552,90247,CA,,,7177,SPONSOR FOR OFFICERS' EVENTS
365,2014,201512319349300901,GARDENA POLICE FOUNDATION,371530567,GARDENA POLICE DEPARTMENT,1718 W 162ND ST,90247,CA,,,70993,"K9 VEHICLE, MOTORCYCLES, DISASTER S"
366,2014,201512319349300901,GARDENA POLICE FOUNDATION,371530567,GARDENA POLICE EXPLORERS,1718 W 162ND ST,90247,CA,,,6037,SUPPORT EXPLORER COMPETITION & EVEN
367,2014,201512319349300901,GARDENA POLICE FOUNDATION,371530567,GARDENA POLICE OFFICERS ASSOC,PO BOX 2552,90247,CA,,,5500,SPONSOR FOR OFFICERS' EVENTS
368,2015,201642259349303659,GARDENA POLICE FOUNDATION,371530567,GARDENA POLICE DEPARTMENT,1718 W 162ND ST,90247,CA,,,89687,"K9 VEHICLE, MOTORCYCLES, DISASTER S"
369,2015,201642259349303659,GARDENA POLICE FOUNDATION,371530567,GARDENA POLICE EXPLORERS,1718 W 162ND ST,90247,CA,,,16384,SUPPORT EXPLORER COMPETITION & EVEN
370,2016,201741299349302069,Gardena Police Foundation,371530567,City of Gardena,1718 W 162dn Street,90247,CA,,956000713,25000,Purchase equipment
371,2017,201811349349308716,Gardena Police Foundation,371530567,City of Gardena,1718 W 162dn Street,90247,CA,,956000713,25000,Purchase equipment
372,2018,201910649349300616,Gardena Police Foundation,371530567,City of Gardena,1717 w 162nd Street,90247,CA,,,62611,"Equipment, training, community ed"
373,2018,201910649349300616,Gardena Police Foundation,371530567,GPOA,PO Box 2552,90247,CA,,,28919,Training and education
374,2018,201910649349300616,Gardena Police Foundation,371530567,Police Explorers,1717 W 162nd Street,90247,CA,,,21190,"Support for eqpt., and training"
375,2016,201702589349300920,Detroit Police Athletic League,383314318,Detroit PAL Fundraising Foundation,111 W Willis,48201,MI,501(c)(3),811513695,1620454,Architecture Costs
376,2016,201702589349300920,Detroit Police Athletic League,383314318,Detroit PAL Fundraising Foundation,111 W Willis,48201,MI,501(c)(3),811513695,1700000,Construction Costs
377,2016,201702589349300920,Detroit Police Athletic League,383314318,detroit PAL Fundraising Foundation,111 W Willis,48201,MI,501(c)(3),811513695,40000,Environmental Work
378,2016,201702589349300920,Detroit Police Athletic League,383314318,detroit PAL Fundraising Foundation,111 W Willis,48201,MI,501(c)(3),811513695,175000,Architecture Costs
379,2016,201821319349304162,LAW ENFORCEMENT EDUCATION PROGRAM INC,383385175,GILDA'S CLUB GRAND RAPIDS,1806 BRIDGE ST,49504,MI,,383367525,5000,ASSIST NON-PROFIT WHICH PROVIDES EMOTIONAL/SOCIAL SUPPORT TO THOSE AFFECTED BY CANCER
380,2017,201833489349300503,LAW ENFORCEMENT EDUCATION PROGRAM INC,383385175,NATIONAL ASSOCICATION OF POLICE ORGANIZAITONS,317 SOUTH PATRICK STREET,22314,VA,,161619872,10000,ASSIST POLICE OFFICERS AFFECTED BY HURRICANE HARVEY
381,2014,201640749349300244,MADISON PROFESSIONAL POLICE OFFICERS,391350653,THE WISCONSIN LAW ENFORCEMENT MUSEUM OF VALOR INC,660 JOHN NOLEN DR STE 300,537131469,WI,501(C)(3),463247456,25000,GENERAL SUPPORT
382,2014,201640749349300244,MADISON PROFESSIONAL POLICE OFFICERS,391350653,MADISON PROFESSIONAL POLICE OFFICERS ASSOCIATION PAC,660 JOHN NOLEN DR STE 300,537131469,WI,501(C)(5),396081519,7313,GENERAL SUPPORT
383,2018,201923089349300777,MADISON PROFESSIONAL POLICE OFFICERS,391350653,MADISON COLLEGE FOUNDATION,3591 ANDERSON ST 203A,53704,WI,501(C)(3),237265867,7500,GENERAL ASSISTANCE
384,2015,201632989349300933,DANE COUNTY DEPUTY SHERIFFS,391379691,WISCONSIN LAW ENFORCEMENT MUSUEM OF VALOR,660 JOHN NOLEN DRIVE SUITE 300,53713,WI,501(C)3,391752945,27500,"TO PROMOTE PUBLIC INTEREST, AWARENESS, KNOWLEDGE AND EDUCATION ABOUT THE LAW ENFORCEMENT PROFESSION BY SHARING ACCOUNTS OF BRAVERY."
385,2018,201941359349305929,DANE COUNTY DEPUTY SHERIFFS ASSOCIATION INC,391379691,,,,,,,,
386,2015,201621559349300752,RACINE POLICE ASSOCIATION INC,391643471,WISCONSIN LAW ENFORCEMENT MUSEUM OF VALOR,660 JOHN NOLEN DRIVE SUITE 300,53723,WI,501(C)(3),463247456,25000,THE CONTRIBUTION WAS MADE TO ESTABLISH WISCONSIN'S FIRST MUSEUM TO HONOR THE STATE'S LAW
387,2015,201621559349300752,RACINE POLICE ASSOCIATION INC,391643471,,,,,,,,ENFORCEMENT HEROES.
388,2016,201711609349300606,RACINE POLICE ASSOCIATION INC,391643471,,,,,,,,ENFORCEMENT HEROES.
389,2013,201441999349300614,WISCONSIN TROOPERS ASSOCIATION INC,391819469,WISCONSIN TROOPERS' BENEVOLENT FOUNDATION INC,1414 MACARTHUR RD STE 107,537141318,WI,501(C)(3),275069014,15000,GENERAL SUPPORT
390,2015,201622029349300947,WISCONSIN TROOPERS ASSOCIATION INC,391819469,WISCONSIN TROOPERS BENEVOLENT FOUNDATION,1414 MACARTHUR RD STE 107,537141318,WI,501(C)(3),275069014,10000,SCHOLARSHIP FUND
391,2016,201732079349300648,WISCONSIN TROOPERS ASSOCIATION INC,391819469,WISCONSIN TROOPERS BENEVOLENT FOUNDATION INC,1414 MACARTHUR RD STE 107,537141318,WI,501(C)(3),275069014,20263,SCHOLARSHIP FUND
392,2015,201641169349300429,WISCONSIN PROFESSIONAL POLICE,396081519,THE WISCONSIN LAW ENFORCEMENT MUSEUM OF VALOR INC,660 JOHN NOLEN DR STE 300,537131469,WI,501(C)(3),463247456,25000,FUTURE BUILDING AND CREATION OF THE MUSUEM
393,2017,201831289349300343,WISCONSIN PROFESSIONAL POLICE,396081519,THE WISCONSIN AMERICAN LEGION FOUNDATION INC,2930 AMERICAN LEGION DR,539019265,WI,501(C)(3),261582528,10000,LAW ENFORCEMENT ACADEMY
394,2018,201941789349300414,WISCONSIN PROFESSIONAL POLICE,396081519,THE WISCONSIN AMERICAN LEGION FOUNDATION INC,2930 AMERICAN LEGION DR,539019265,WI,501(C)(3),261582528,10000,LAW ENFORCEMENT ACADEMY
395,2014,201532299349304568,Fresno Police Chiefs Foundation,412029665,Fresno Police Department,2323 Mariposa Street,93721,CA,,946000338,0,Allow FPD to serve more effectively
396,2015,201621739349300627,Fresno Police Chiefs Foundation,412029665,Fresno Police Department,2323 Mariposa Street,93721,CA,,946000338,0,Allow FPD to serve more effectively
397,2016,201713199349307466,Fresno Police Chiefs Foundation,412029665,Fresno Police Department,2323 Mariposa Street,93721,CA,,946000338,0,Allow FPD to serve more effectively
398,2016,201711399349300501,WASHINGTON DC POLICE FOUNDATION,412250114,METROPOLITAN POLICE DEPT,300 Indiana Ave NW 5059,20001,DC,DC,536001131,101166,PROMOTE PUBLIC SAFETY
399,2018,201922599349301767,WASHINGTON DC POLICE FOUNDATION,412250114,METROPOLITAN POLICE DEPT,300 Indiana Ave NW 5059,20001,DC,DC,536001131,122000,PROMOTE PUBLIC SAFETY
400,2017,201832629349300728,UNION OF PROFESSIONAL POLICE I,421323755,DAV POLICE ASSOC,416 N HARRISON,52801,IA,,421230723,5000,CONFERENCE
401,2017,201821289349301007,PALM BEACH GARDENS POLICE,421748215,PALM BEACH GARDENS POLICE,10500 N MILITARY TRAIL,33410,FL,,,96536,
402,2017,201821289349301007,PALM BEACH GARDENS POLICE,421748215,SUITS FOR SENIORS,6080 EDISON STREET,32927,FL,,812028864,6000,
403,2017,201821289349301007,PALM BEACH GARDENS POLICE,421748215,OTHERS LESS THAN 5001,VARIOUS,33410,FL,,,37434,
404,2018,201931589349300538,27 Sw Missouri Regional Lodge,431461048,SOUTHWEST MO REG FOP LODGE 27 FOUNDATION,303 E 3RD ST,64801,MO,501(c)(3),352608974,25904,CHARITY
405,2016,201723179349308817,MISSOURI POLICE CHIEFS CHARITABLE,431651638,NEVADA CITY,120 SO ASH,64772,MO,,,,HOMELAND SECURITY
406,2016,201723179349308817,MISSOURI POLICE CHIEFS CHARITABLE,431651638,HOLLISTER POLICE DEPARTMENT,1 GAGE DR,65672,MO,,,,HOMELAND SECURITY
407,2016,201723179349308817,MISSOURI POLICE CHIEFS CHARITABLE,431651638,JOPLIN POLICE DEPARTMENT,303 E 3RD ST,64801,MO,,,,HOMELAND SECURITY
408,2016,201723179349308817,MISSOURI POLICE CHIEFS CHARITABLE,431651638,PALMYRA POLICE DEPARTMENT,200 N MAIN ST,63461,MO,,,,HOMELAND SECURITY
409,2016,201723179349308817,MISSOURI POLICE CHIEFS CHARITABLE,431651638,HIGGINSVILLE POLICE DEPARTMENT,12 W 20TH ST,64037,MO,,,,HOMELAND SECURITY
410,2016,201723179349308817,MISSOURI POLICE CHIEFS CHARITABLE,431651638,FESTUS POLICE DEPARTMENT,100 PARK AVE,63028,MO,,,,HOMELAND SECURITY
411,2017,201832479349300128,MISSOURI POLICE CHIEFS CHARITABLE,431651638,CARTHAGE POLICE DEPARTMENT,,,,,,,HOMELAND SECURITY
412,2017,201832479349300128,MISSOURI POLICE CHIEFS CHARITABLE,431651638,GLADSTONE POLICE DEPARTMENT,,,,,,,HOMELAND SECURITY
413,2017,201832479349300128,MISSOURI POLICE CHIEFS CHARITABLE,431651638,HARRISONVILLE POLICE DEPARTMENT,,,,,,,HOMELAND SECURITY
414,2017,201832479349300128,MISSOURI POLICE CHIEFS CHARITABLE,431651638,INDEPENDENCE POLICE DEPARTMENT,,,,,,,HOMELAND SECURITY
415,2017,201832479349300128,MISSOURI POLICE CHIEFS CHARITABLE,431651638,JACKSON POLICE DEPARTMENT,,,,,,,HOMELAND SECURITY
416,2017,201832479349300128,MISSOURI POLICE CHIEFS CHARITABLE,431651638,POPLAR BLUFF POLICE DEPARTMENT,,,,,,,HOMELAND SECURITY
417,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ARNOLD POLICE DEPARTMENT,2101 JEFFCO BLVD,63010,MO,,,,HOMELAND SECURITY
418,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,ARNOLD POLICE DEPT,2101 JEFFCO BLVD,63010,MO,,,,HOMELAND SECURITY
419,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,BALLWIN PD,300 PARK DRIVE,63011,MO,,,,HOMELAND SECURITY
420,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,BELTON POLICE DEPARTMENT,7001 E 163RD ST,64012,MO,,,,HOMELAND SECURITY
421,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,BELTON POLICE DEPARTMENT,7001 E 163RD ST,64012,MO,,,,HOMELAND SECURITY
422,2018,201931359349302713,MISSOURI POLICE CHIEFS CHARITABLE,431651638,BRANSON PD,110 W MADDUX SUITE 100,65616,MO,,,,HOMELAND SECURITY
