,Unnamed: 0,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
1661,117,2018,201941009349301074,MARYLAND LAW ENFORCEMENT OFFICERS INC,520850166,UNIV OF MD EASTERN SHORE,1101 CAMDEN AVENUE,21801.0,MD,,,1000.0,SCHOLARSHIP
1662,118,2018,201941009349301074,MARYLAND LAW ENFORCEMENT OFFICERS INC,520850166,WOR WIC COMMUNITY COLLEGE,32000 CAMPUS DRIVE,21804.0,MD,,,1000.0,SCHOLARSHIP
1663,119,2013,201432809349300148,LAW ENFORCEMENT LEGAL DEFENSE FUND,521095066,LAW ENFORCEMENT ACTION NETWORK,1428 DUKE STREET,22314.0,VA,,460768065.0,175400.0,TO FUND THE ORGANIZATION'S MISSION TO DEMAND ACTION ON THE ISSUES THAT ARE KEEPING OUR MEN AND WOMEN FROM DOING THEIR JOB OF PROTECTING AMERICAN CITIZENS.
1664,120,2014,201531349349302218,LAW ENFORCEMENT LEGAL DEFENSE FUND,521095066,LAW ENFORCEMENT ACTION NETWORK,1428 DUKE STREET,22314.0,VA,501(C)(4),460768065.0,67000.0,TO FUND THE ORGANIZATION'S MISSION TO DEMAND ACTION ON THE ISSUES THAT ARE KEEPING OUR MEN AND WOMEN IN UNIFORM FROM DOING THEIR JOB OF PROTECTING AMERICAN CITIZENS
1665,121,2014,201531349349302218,LAW ENFORCEMENT LEGAL DEFENSE FUND,521095066,INTERCOLLEGIATE STUDIES INSTITUTE INC,3901 CENTERVILLE ROAD,19807.0,DE,501(C)(3),236050131.0,25000.0,SUPPORT OF THE ISI'S ROUNDTABLE AND PROFESSIONAL JOURNALISM SEMINARS
1666,122,2015,201641969349301429,Law Enforcement Legal Defense Fund,521095066,The Federalist Society,1776 I Street NW,20006.0,DC,501(c)(3),363235550.0,30000.0,Support of Mission- See Part IV
1667,123,2015,201641969349301429,Law Enforcement Legal Defense Fund,521095066,National Law Enforcement Officers Memorial Fund,901 E Street NW,20004.0,DC,501(c)(3),521382926.0,10250.0,Support of Mission- See Part IV
1668,124,2015,201641969349301429,Law Enforcement Legal Defense Fund,521095066,Concerns of Police Survivors Inc,PO Box 3199,65020.0,MO,501(c)(3),521354370.0,5000.0,Support of Mission- See Part IV
1669,125,2016,201701779349300915,Law Enforcement Legal Defense Fund,521095066,The Federalist Society,1776 I Street NW,20006.0,DC,501(c)(3),363235550.0,20000.0,Support of Mission- See Part IV
1670,126,2013,201432339349300503,INTERNATIONAL UNION OF POLICE,521139564,SUNCOAST FOUNDATION HANDICAPPED CHILDREN INC,PO BOX 1952,34274.0,FL,501 (C)(3),592417258.0,5000.0,SPONSORSHIP
1671,127,2013,201432339349300503,INTERNATIONAL UNION OF POLICE,521139564,LAW ENFORCEMENT OFFICERS RELIEF FUND INC,1549 RINGLING BLVD,34236.0,FL,501 (C)(3),263338776.0,5680.0,SUPPORT FUNDRAISING DEVELOPMENT
1672,128,2014,201522059349300217,INTERNATIONAL UNION OF POLICE,521139564,SUNCOAST FOUNDATION HANDICAPPED CHILDREN INC,PO BOX 1952,34274.0,FL,501 (C)(3),592417258.0,10000.0,SPONSORSHIP
1673,129,2014,201522059349300217,INTERNATIONAL UNION OF POLICE,521139564,LAW ENFORCEMENT OFFICERS RELIEF FUND INC,1549 RINGLING BLVD,34236.0,FL,501 (C)(3),263338776.0,,SUPPORT FUNDRAISING DEVELOPMENT
1674,130,2014,201522059349300217,INTERNATIONAL UNION OF POLICE,521139564,NATIONAL LAW ENFORCEMENT OFFICER MEMORIAL,901 E STREET NW 100,20004.0,DC,501 (C)(3),521382926.0,5000.0,SUPPORT FUNDRAISING DEVELOPMENT
1675,131,2015,201602169349301335,INTERNATIONAL UNION OF POLICE,521139564,SUNCOAST FOUNDATION HANDICAPPED CHILDREN INC,PO BOX 1952,34274.0,FL,501 (C)(3),592417258.0,10000.0,SPONSORSHIP
1676,132,2015,201602169349301335,INTERNATIONAL UNION OF POLICE,521139564,LAW ENFORCEMENT OFFICERS RELIEF FUND INC,1549 RINGLING BLVD,34236.0,FL,501 (C)(3),263338776.0,,SUPPORT FUNDRAISING DEVELOPMENT
1677,133,2015,201602169349301335,INTERNATIONAL UNION OF POLICE,521139564,NATIONAL LAW ENFORCEMENT OFFICER MEMORIAL,901 E STREET NW 100,20004.0,DC,501 (C)(3),521382926.0,5000.0,SUPPORT FUNDRAISING DEVELOPMENT
1678,134,2016,201732209349300438,INTERNATIONAL UNION OF POLICE,521139564,SUNCOAST FOUNDATION HANDICAPPED CHILDREN INC,PO BOX 1952,34274.0,FL,501 (C)(3),592417258.0,10000.0,SPONSORSHIP
1679,135,2016,201732209349300438,INTERNATIONAL UNION OF POLICE,521139564,LAW ENFORCEMENT OFFICERS RELIEF FUND INC,1549 RINGLING BLVD,34236.0,FL,501 (C)(3),263338776.0,,SUPPORT FUNDRAISING DEVELOPMENT
1680,136,2016,201732209349300438,INTERNATIONAL UNION OF POLICE,521139564,NATIONAL LAW ENFORCEMENT OFFICER MEMORIAL,901 E STREET NW 100,20004.0,DC,501 (C)(3),521382926.0,5000.0,SUPPORT FUNDRAISING DEVELOPMENT
1681,137,2017,201842199349300104,INTERNATIONAL UNION OF POLICE,521139564,SUNCOAST FOUNDATION HANDICAPPED CHILDREN INC,PO BOX 1952,34274.0,FL,501 (C)(3),592417258.0,10000.0,SPONSORSHIP
1682,138,2017,201842199349300104,INTERNATIONAL UNION OF POLICE,521139564,LAW ENFORCEMENT OFFICERS RELIEF FUND INC,1549 RINGLING BLVD,34236.0,FL,501 (C)(3),263338776.0,10000.0,GOLF SPONSORSHIP
1683,139,2017,201842199349300104,INTERNATIONAL UNION OF POLICE,521139564,NATIONAL LAW ENFORCEMENT OFFICER MEMORIAL,901 E STREET NW 100,20004.0,DC,501 (C)(3),521382926.0,15000.0,SUPPORT FUNDRAISING DEVELOPMENT
1684,140,2017,201842199349300104,INTERNATIONAL UNION OF POLICE,521139564,CONCERNS OF POLICE SURVIVORS,846 OLD SOUTH 5,65020.0,MO,501 (C)(3),521354370.0,6000.0,SPONSORSHIP
1685,141,2018,201942249349301914,INTERNATIONAL UNION OF POLICE,521139564,COPS INC,PO BOX 3199,65020.0,MO,501(C)(3),521354370.0,8250.0,SPONSORSHIP
1686,142,2018,201942249349301914,INTERNATIONAL UNION OF POLICE,521139564,NATIONAL LAW ENFORCEMENT OFFICER MEMORIAL,901 E STREET NW,20004.0,DC,501(C)(3),521382926.0,5000.0,SUPPORT FUNDRAISING
1687,143,2018,201942249349301914,INTERNATIONAL UNION OF POLICE,521139564,SUNCOAST FOUNDATION FOR THE HANDICAPPED,PO BOX 1952,34274.0,FL,501(C)(3),592417258.0,15000.0,SPONSORSHIP
1688,144,2015,201633159349302933,NATIONAL ORGANIZATION OF BLACK LAW,521165531,NOBLE GREATER PHILADELPHIA CHAPTER,PO BOX 34040,19101.0,PA,501(C)(3),232447541.0,10000.0,TO SUPPORT PROGRAMS
1689,145,2017,201813059349300001,NATIONAL ORGANIZATION OF BLACK LAW,521165531,NATIONAL LAW ENFORCEMENT MUSEUM,444 E STREET NW,20001.0,DC,501(C)(3),521382926.0,22272.0,PROGRAM GRANT
1690,146,2014,201513209349303011,NATIONAL LAW ENFORCEMENT OFFICERS,521382926,POLICE UNITY TOUR,PO BOX 528,7932.0,NJ,501(C)(3),223530541.0,312123.0,TO RAISE AWARENESS OF LAW ENFORCEMENT OFFICERS WHO HAVE DIED IN THE LINE OF DUTY.
1691,147,2015,201632249349302408,NATIONAL LAW ENFORCEMENT OFFICERS,521382926,POLICE UNITY TOUR,PO BOX 528,7932.0,NJ,501(C)(3),223530541.0,336000.0,TO RAISE AWARENESS OF LAW ENFORCEMENT OFFICERS WHO HAVE DIED IN THE LINE OF DUTY.
1692,148,2016,201722229349300202,NATIONAL LAW ENFORCEMENT OFFICERS,521382926,POLICE UNITY TOUR,PO BOX 528,7932.0,NJ,501(C)(3),223530541.0,320000.0,TO RAISE AWARENESS OF LAW ENFORCEMENT OFFICERS WHO HAVE DIED IN THE LINE OF DUTY.
1693,149,2017,201833199349303513,NATIONAL LAW ENFORCEMENT OFFICERS,521382926,POLICE UNITY TOUR,PO BOX 528,7932.0,NJ,501(C)(3),223530541.0,280000.0,TO RAISE AWARENESS OF LAW ENFORCEMENT OFFICERS WHO HAVE DIED IN THE LINE OF DUTY.
1694,150,2013,201501339349300920,POLICE FOUNDATIONS THIRD DECADE FUND,521529467,THE POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW,20036.0,DC,501(C)(3),520906599.0,1751298.0,OPERATIONAL SUPPORT
1695,151,2014,201620849349300007,POLICE FOUNDATIONS THIRD DECADE FUND,521529467,THE POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW STE 200,20036.0,DC,501(C)(3),520906599.0,1696106.0,OPERATIONAL SUPPORT
1696,152,2015,201701219349300310,POLICE FOUNDATIONS THIRD DECADE FUND,521529467,POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW STE 200,20036.0,DC,501(C)(3),520906599.0,1961774.0,OPERATIONAL SUPPORT
1697,153,2016,201841239349301149,Police Foundations Third Decade Fund,521529467,POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW Ste 200,20036.0,DC,501(C)(3),520906599.0,1148385.0,Operational support
1698,154,2017,201911159349300821,POLICE FOUNDATIONS THIRD DECADE FUND,521529467,POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW STE 200,20036.0,DC,501(C)(3),520906599.0,817000.0,OPERATIONAL SUPPORT
1699,155,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,GRAND LODGE AUXILIARY OF THE FRATERNAL ORDER OF POLICE INC,701 Marriott dr,37214.0,TN,501(c)8,352180499.0,43346.0,Donation to assist with police week activities
1700,156,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,EASTER SEALS INC,233 SOUTH WACKER,60606.0,IL,501(c)3,362171729.0,12117.0,DONATION
1701,157,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,special olympics,1133 19th street nw,20036.0,DC,501(c)3,520889518.0,5000.0,donation
1702,158,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,colorado police officer's foundation,2701 west 84th avenue 211,80031.0,CO,501(c)3,841415731.0,7500.0,donation
1703,159,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,WV State Lodge,133 macy flat top road,25530.0,WV,501(c)8,237190341.0,10000.0,donation for disaster relief
1704,160,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,GRAND LODGE AUXILIARY OF THE FRATERNAL ORDER OF POLICE INC,701 Marriott dr,37214.0,TN,501(c)8,352180499.0,43342.0,Donation to assist with police week activities
1705,161,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,EASTER SEALS INC,233 SOUTH WACKER,60606.0,IL,501(c)3,362171729.0,5000.0,DONATION
1706,162,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,special olympics,1133 19th street nw,20036.0,DC,501(c)3,520889518.0,5000.0,donation
1707,163,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,louisiana fop foundation,2949 n front street,17110.0,PA,501(c)3,452972966.0,10000.0,donation
1708,164,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,WV State Lodge,133 macy flat top road,25530.0,WV,501(c)8,237190341.0,37889.0,donation for disaster relief
1709,165,2017,201940089349301994,NATIONAL FRATERNAL ORDER OF,521606785,GRAND LODGE AUXILIARY OF THE FRATERNAL ORDER OF POLICE INC,701 MARRIOTT DR,37214.0,TN,501(C)8,352180499.0,47318.0,DONATION TO ASSIST WITH POLICE WEEK ACTIVITIES
1710,166,2017,201940089349301994,NATIONAL FRATERNAL ORDER OF,521606785,EASTER SEALS INC,233 SOUTH WACKER,60606.0,IL,501(C)3,362171729.0,6603.0,DONATION
1711,167,2017,201940089349301994,NATIONAL FRATERNAL ORDER OF,521606785,SPECIAL OLYMPICS,1133 19TH STREET NW,20036.0,DC,501(C)3,520889518.0,5000.0,DONATION
1712,168,2017,201940089349301994,NATIONAL FRATERNAL ORDER OF,521606785,TEXAS STATE LODGE,6200 LA CALMA DRIVE STE 200,78752.0,TX,501(C)8,752128927.0,50000.0,DONATION FOR DISASTER RELIEF
1713,169,2013,201403219349310010,Policeman's Benevolent Association,521760761,Various organizations,,,,,,10133.0,Contribute to various charitable and other causes of members interest.
1714,170,2015,201602739349300315,Policeman's Benevolent Association,521760761,,,,,,,,Contribute to various charitable and other causes of members interest.
1715,171,2016,201820299349301392,Policeman's Benevolent Association,521760761,Atlantic City PBA Local No 24 Education and Retirement Fund Inc,250 N New York Avenue,8401.0,NJ,501(c)(3),261652423.0,,Contribute to various charitable and other causes of members interest.
1716,172,2015,201602079349300035,HAGERSTOWN AREA POLICE ATHLETIC,522061220,CLEAR SPRING COMMUNITY CENTER,PO BOX 252,21722.0,MD,501C3,472382869.0,5400.0,GENERAL OPERATIONS
1717,173,2017,201922249349300407,INTERNATIONAL ASSOCIATION OF CHIEFS OF,530227813,NATIONAL LAW ENFORCEMENT OFFICERS MEMORIAL FUND,901 E STREET NW SUITE 100,20004.0,DC,501(C)(3),521382926.0,10000.0,MUSEUM SPONSORSHIP
1718,174,2015,201622889349300432,VIRGINIA SHERIFFS' INSTITUTE INC,541063932,NATIONAL LAW ENFORCEMENT MEMORIAL F,901 E ST NW STE 100,20004.0,DC,501(C),521382926.0,62310.0,PROVIDE SUPPORT
1719,175,2016,201732659349300663,VIRGINIA SHERIFFS' INSTITUTE INC,541063932,NATIONAL LAW ENFORCEMENT MEMORIAL F,901 E ST NW STE 100,20004.0,DC,501(C),521382926.0,63075.0,PROVIDE SUPPORT
1720,176,2017,201822769349300717,VIRGINIA SHERIFFS' INSTITUTE INC,541063932,NATIONAL LAW ENFORCEMENT MEMORIAL F,901 E ST NW STE 100,20004.0,DC,501(C),521382926.0,67410.0,PROVIDE SUPPORT
1721,177,2016,201832239349300103,THE FOUNDATION OF INTERNATIONAL,541576762,INTERNATIONAL ASSOCIATION OF CHIEFS OF POLICE,44 CANAL CENTER PLAZA,22314.0,VA,501(C)(3),530227813.0,51000.0,PROGRAM SUPPORT
1722,178,2013,201423449349300047,VIRGINIA ASSOCIATION OF CHIEFS OF POLICE,546000803,RADFORD COUNTY VA COMMONWEATH'S ATTORNEY OFFICE,619 SECOND STREET,24141.0,VA,,,28208.0,PROJECT SAFE NEIGHBORHOOD FUNDING
1723,179,2018,201911309349302446,KANSAS LAW ENFORCEMENT,562366095,KANSAS HISTORICAL SOCIETY,6425 SW 6TH AVENUE,66615.0,KS,501(C)(3),486102800.0,35000.0,TO SUPPORT THE CONSTRUCTION OF THE MEMORIAL.
1724,180,2017,201813199349305751,GREENVILLE SHERIFF'S FOUNDATION,570785120,HONOR FLIGHT UPSTATE SC,PO BOX 838,29681.0,SC,501C3,454096002.0,10000.0,WWII VETERANS
1725,181,2018,201901309349300820,RICHLAND COUNTY SHERIFF'S,571003451,RICHLAND COUNTY SHERIFF'S DEPARTMEN,5623 TWO NOTCH RD,29223.0,SC,GOV,,43186.0,AUTO PURCHASE
1726,182,2014,201523209349311257,FLORIDA PBA INC - GROUP RETURN,590183001,CITY OF TAMPA POLICE DEPARTMENT,ONE POLICE PLAZA,33602.0,FL,,,7031.0,PROVIDE EQUIPMENT AND FINANCIAL SUPPORT FOR THE TACTICLE RESPONSE AND THE SWAT UNITS
1727,183,2017,201930599349300213,FLORIDA PBA INC - GROUP RETURN,590183001,,,,,,,,PROVIDE EQUIPMENT AND FINANCIAL SUPPORT FOR THE TACTICLE RESPONSE AND THE SWAT UNITS
1728,184,2013,201531339349304568,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS YOUTH RANCHES INC,PO BOX 2000,32064.0,FL,501(C)(3),237303117.0,258813.0,GENERAL
1729,185,2013,201531339349304568,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS EXPLORER ASSOCIATION,2617 MAHAN DRIVE,32308.0,FL,501(C)(3),593544383.0,10000.0,GENERAL
1730,186,2013,201531339349304568,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA DEPUTY SHERIFFS ASSOCIATION,2617 MAHAN DRIVE,32308.0,FL,501(C)(3),204702355.0,10000.0,GENERAL
1731,187,2013,201531339349304568,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FDSA LEND A HAND,2617 MAHAN DRIVE,32308.0,FL,501(C)(3),204702355.0,10000.0,GENERAL
1732,188,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS YOUTH RANCHES INC,PO BOX 2000,32064.0,FL,501(C)(3),237303117.0,245076.0,GENERAL
1733,189,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS EXPLORER ASSOCIATION,2617 MAHAN DRIVE,32308.0,FL,501(C)(3),593544383.0,10000.0,GENERAL
1734,190,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,,,,,,,,GENERAL
1735,191,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FDSA LEND A HAND,2617 MAHAN DRIVE,32308.0,FL,501(C)(3),204702355.0,10000.0,GENERAL
1736,192,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,CONCERNS OF POLICE SURVIVORSINC,8827 MARLEE ROAD,32222.0,FL,501(C)(3),593526441.0,10000.0,GENERAL
1737,193,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS YOUTH RANCHES INC,PO BOX 2000,32064.0,FL,501(C)(3),237303117.0,294589.0,GENERAL
1738,194,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS EXPLORER ASSOCIATION,2617 MAHAN DRIVE,32308.0,FL,501(C)(3),593544383.0,20000.0,GENERAL
1739,195,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,,,,,,,,GENERAL
1740,196,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FDSA LEND A HAND,2617 MAHAN DRIVE,32308.0,FL,501(C)(3),204702355.0,20000.0,GENERAL
1741,197,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,CONCERNS OF POLICE SURVIVORSINC,8827 MARLEE ROAD,32222.0,FL,501(C)(3),593526441.0,20000.0,GENERAL
1742,198,2016,201840879349300244,FRATERNAL ORDER OF POLICE PINELLAS LODGE 43,591628878,Tragedy Assistance Program for Survivors,910 17th Street NW Ste 800,20006.0,DC,501C3,920152268.0,14000.0,To provide support of TAPS mission
1743,199,2013,201440789349300039,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172.0,FL,501 C 3,262202967.0,47127.0,GENERAL SUPP
1744,200,2014,201510749349300306,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172.0,FL,501 C 3,262202967.0,65944.0,GENERAL SUPP
1745,201,2015,201601049349301100,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172.0,FL,501 C 3,262202967.0,,GENERAL SUPP
1746,202,2016,201720749349300827,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172.0,FL,501 C 3,262202967.0,,GENERAL SUPP
1747,203,2017,201830729349300638,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172.0,FL,501 C 3,262202967.0,,GENERAL SUPP
1748,204,2018,201920879349301302,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172.0,FL,501 C 3,262202967.0,,GENERAL SUPP
1749,205,2013,201401709349300310,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043.0,FL,501c8,237431553.0,11194.0,Sister Lodge
1750,206,2014,201542099349300214,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043.0,FL,501c8,237431553.0,11194.0,Sister Lodge
1751,207,2015,201632119349300618,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043.0,FL,501c8,237431553.0,11194.0,Sister Lodge
1752,208,2016,201722409349301412,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043.0,FL,501c8,237431553.0,12127.0,Sister Lodge
1753,209,2017,201801699349301205,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043.0,FL,501c8,237431553.0,6530.0,Sister Lodge
1754,210,2018,201912279349302526,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043.0,FL,501c8,237431553.0,6530.0,Sister Lodge
1755,211,2016,201711309349303211,Miami Community Police Benevolent,592531825,COMBPPCM,480 NW 11th ST,33136.0,FL,,272553769.0,6500.0,Assistance- Potential Takeover
1756,212,2013,201412169349301251,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252.0,GA,,203216872.0,601715.0,
1757,213,2014,201501809349300410,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252.0,GA,,203216872.0,301248.0,
1758,214,2015,201631539349300138,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252.0,GA,,203216872.0,254567.0,
1759,215,2016,201701589349300425,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252.0,GA,,203216872.0,194919.0,
1760,216,2017,201802199349300345,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252.0,GA,,203216872.0,196904.0,
1761,217,2018,201912179349300321,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252.0,GA,,203216872.0,253278.0,
1762,218,2013,201423159349300427,SEMINOLE COUNTY PAL INC,593196445,SEMINOLE COUNTY SHERIFF'S OFFICE,100 BUSH BLVD,327736706.0,FL,GOV,593196445.0,92121.0,HEROES MEMORIAL FUND
1763,219,2013,201423159349300427,SEMINOLE COUNTY PAL INC,593196445,SEMINOLE COUNTY SHERIFF'S OFFICE,100 BUSH BLVD,327736706.0,FL,GOV,593196445.0,8841.0,SEM. CHRISTMAS VILL.
1764,220,2016,201742939349300314,BREVARD COUNTY SHERIFF'S OFFICE,593441257,SPCA OF NORTH BREVARD INC,455 CHENEY HWY,32780.0,FL,501C3,591989109.0,7000.0,CARE FOR ANIMALS
1765,221,2017,201841349349300129,KY STATE POLICE PROFESSIONAL ASSOCIATION,610929440,KSP SWAT,919 Versailles Road,40601.0,KY,,610600439.0,23670.0,Program support
1766,222,2017,201841349349300129,KY STATE POLICE PROFESSIONAL ASSOCIATION,610929440,Trooper Island Camp Inc,919 Versailles Road,40601.0,KY,,616038389.0,26517.0,Camp support
1767,223,2018,201931359349307783,KY STATE POLICE PROFESSIONAL ASSOCIATION,610929440,KSP SWAT,919 Versailles Road,40601.0,KY,,610600439.0,42732.0,Program support
1768,224,2018,201931359349307783,KY STATE POLICE PROFESSIONAL ASSOCIATION,610929440,Trooper Island Camp Inc,919 Versailles Road,40601.0,KY,,616038389.0,17848.0,Camp support
1769,225,2018,201910799349300741,Kentucky Sheriff's Association,611158889,KY Sheriffs Boys & Girls Ranch,233 Ranch RD,42044.0,KY,,610880944.0,59680.0,
1770,226,2014,201641349349301554,LOUISVILLE METRO POLICE FOUNDATION INC,611498961,LOUISVILLE METRO POLICE DEPARTMENT,633 W JEFFERSON STREET,40202.0,KY,,,70709.0,TO PROVIDE THE LOUISVILLE METRO POLICE DEPT WITH EQUIPMENT & PROGRAMS
1771,227,2015,201720629349300837,Louisville Metro Police Foundation Inc,611498961,LOUISVILLE METRO POLICE DEPARTMENT,633 W JEFFERSON STREET,40202.0,KY,,,167591.0,TO PROVIDE THE LOUISVILLE METRO POLICE DEPT WITH EQUIPMENT & PROGRAMS
1772,228,2016,201820859349300502,Louisville Metro Police Foundation Inc,611498961,LOUISVILLE METRO POLICE DEPARTMENT,633 W JEFFERSON STREET,40202.0,KY,,,327484.0,TO PROVIDE THE LOUISVILLE METRO POLICE DEPT WITH EQUIPMENT & PROGRAMS
1773,229,2017,201920859349300322,LOUISVILLE METRO POLICE FOUNDATION INC,611498961,LOUISVILLE METRO POLICE DEPARTMENT,633 W JEFFERSON STREET,40202.0,KY,,,200288.0,TO PROVIDE THE LOUISVILLE METRO POLICE DEPT WITH EQUIPMENT & PROGRAMS
1774,230,2013,201522269349303762,POLICE OFFICER ASSISTANCE TRUST,650164129,DADE COUNTY PBA,LOVE FUND 10680 NW 25TH STREET,33172.0,FL,501C3,650120960.0,41668.0,AGREED UPON SUPPORT OF ASSISTANCE TO FAMILIES OF POLICE OFFICERS IN NEED.
1775,231,2013,201522269349303762,POLICE OFFICER ASSISTANCE TRUST,650164129,LEO FOUNDATION,9105 NW 25 STREET,33172.0,FL,501C3,650850694.0,10500.0,AGREED UPON SUPPORT OF ASSISTANCE TO THE MEN AND WOMEN OF THE LAW ENFORCEMENT COMMUNITY OF MIAMI-DADE COUNTY.
1776,232,2014,201642289349302974,POLICE OFFICER ASSISTANCE TRUST,650164129,DADE COUNTY PBA,LOVE FUND 10680 NW 25TH STREET,33172.0,FL,501C3,650120960.0,41556.0,AGREED UPON SUPPORT OF ASSISTANCE TO FAMILIES OF POLICE OFFICERS IN NEED.
1777,233,2014,201642289349302974,POLICE OFFICER ASSISTANCE TRUST,650164129,LEO FOUNDATION,9105 NW 25 STREET,33172.0,FL,501C3,650850694.0,9000.0,AGREED UPON SUPPORT OF ASSISTANCE TO THE MEN AND WOMEN OF THE LAW ENFORCEMENT COMMUNITY OF MIAMI-DADE COUNTY.
1778,234,2015,201742159349300619,Police Officer Assistance Trust,650164129,DADE COUNTY PBA,LOVE FUND 10680 NW 25TH STREET,33172.0,FL,501C3,650120960.0,33082.0,AGREED UPON SUPPORT OF ASSISTANCE TO FAMILIES OF POLICE OFFICERS IN NEED.
1779,235,2015,201742159349300619,Police Officer Assistance Trust,650164129,leo foundation,9105 nw 25 street,33172.0,FL,501C3,650850694.0,9000.0,agreed upon support of assistance to the men and women of the law enforcement community of miami-dade county.
1780,236,2016,201820929349300702,Police Officer Assistance Trust,650164129,Dade County PBA Love Fund,10680 NW 25th St,33172.0,FL,501C3,650120960.0,36972.0,Agreed upon support of assistance to families of police officers in need.
1781,237,2016,201820929349300702,Police Officer Assistance Trust,650164129,The Law Enforcement Officers Charitable Foundation Inc,C/O Miami-Dade Police Dept 9105 NW,33172.0,FL,501C3,650850694.0,9000.0,Agreed upon support of assistance to the men and women of law enforcement.
1782,238,2017,201902199349300700,POLICE OFFICER ASSISTANCE TRUST,650164129,DADE COUNTY PBA LOVE FUND,10680 NW 25TH ST,33172.0,FL,501C3,650120960.0,45833.0,AGREED UPON SUPPORT OF ASSISTANCE TO FAMILIES OF POLICE OFFICERS IN NEED.
